event_id,user_id,event_time,event_type
EV-502278,U1205,2026-02-08 23:47:00,checkout_start
EV-504530,U1394,2026-02-08 23:47:00,add_to_cart
EV-505791,U1527,2026-02-08 23:47:00,add_to_cart
EV-500799,U1079,2026-02-08 23:48:00,add_to_cart
EV-501721,U1152,2026-02-08 23:48:00,checkout_start
EV-501722,U1152,2026-02-08 23:49:00,payment_success
EV-504531,U1394,2026-02-08 23:49:00,checkout_start
EV-505968,U1545,2026-02-08 23:49:00,add_to_cart
EV-504532,U1394,2026-02-08 23:50:00,payment_success
EV-505792,U1527,2026-02-08 23:50:00,checkout_start
EV-500800,U1079,2026-02-08 23:51:00,checkout_start
EV-505793,U1527,2026-02-08 23:51:00,payment_success
EV-505969,U1545,2026-02-08 23:52:00,checkout_start
EV-500801,U1079,2026-02-08 23:53:00,payment_success
EV-505970,U1545,2026-02-08 23:53:00,payment_success
EV-507386,U2394,2026-02-09 01:17:00,app_open
EV-507387,U2394,2026-02-09 01:20:00,product_view
EV-507907,U1548,2026-02-09 12:53:00,app_open
EV-507908,U1548,2026-02-09 12:56:00,product_view
EV-507541,U1586,2026-02-09 15:01:00,app_open
EV-507542,U1586,2026-02-09 15:04:00,product_view
EV-507543,U1586,2026-02-09 15:08:00,add_to_cart
EV-507295,U1180,2026-02-09 15:43:00,app_open
EV-507296,U1180,2026-02-09 15:46:00,product_view
EV-508199,U1643,2026-02-09 19:27:00,app_open
EV-508200,U1643,2026-02-09 19:30:00,product_view
EV-508946,U1331,2026-02-09 20:59:00,app_open
EV-508947,U1331,2026-02-09 21:02:00,product_view
EV-504493,U1392,2026-02-09 23:17:00,app_open
EV-501107,U1102,2026-02-09 23:20:00,app_open
EV-504494,U1392,2026-02-09 23:20:00,product_view
EV-506184,U1563,2026-02-09 23:20:00,app_open
EV-501612,U1143,2026-02-09 23:21:00,app_open
EV-504495,U1392,2026-02-09 23:22:00,add_to_cart
EV-501613,U1143,2026-02-09 23:23:00,product_view
EV-506185,U1563,2026-02-09 23:23:00,product_view
EV-500782,U1078,2026-02-09 23:24:00,app_open
EV-501108,U1102,2026-02-09 23:24:00,product_view
EV-501109,U1102,2026-02-09 23:26:00,product_view
EV-504496,U1392,2026-02-09 23:26:00,checkout_start
EV-500783,U1078,2026-02-09 23:27:00,product_view
EV-501614,U1143,2026-02-09 23:27:00,product_view
EV-504497,U1392,2026-02-09 23:27:00,payment_success
EV-506186,U1563,2026-02-09 23:28:00,product_view
EV-500784,U1078,2026-02-09 23:29:00,product_view
EV-503546,U1323,2026-02-09 23:29:00,app_open
EV-501110,U1102,2026-02-09 23:31:00,product_view
EV-501615,U1143,2026-02-09 23:31:00,product_view
EV-500785,U1078,2026-02-09 23:32:00,product_view
EV-501111,U1102,2026-02-09 23:33:00,add_to_cart
EV-506187,U1563,2026-02-09 23:33:00,product_view
EV-500786,U1078,2026-02-09 23:34:00,add_to_cart
EV-501616,U1143,2026-02-09 23:34:00,add_to_cart
EV-503547,U1323,2026-02-09 23:34:00,product_view
EV-501617,U1143,2026-02-09 23:36:00,checkout_start
EV-500546,U1057,2026-02-09 23:37:00,app_open
EV-501112,U1102,2026-02-09 23:37:00,checkout_start
EV-506188,U1563,2026-02-09 23:37:00,add_to_cart
EV-500787,U1078,2026-02-09 23:38:00,checkout_start
EV-501113,U1102,2026-02-09 23:38:00,payment_success
EV-501618,U1143,2026-02-09 23:38:00,payment_success
EV-503548,U1323,2026-02-09 23:38:00,add_to_cart
EV-500788,U1078,2026-02-09 23:40:00,payment_success
EV-506189,U1563,2026-02-09 23:41:00,checkout_start
EV-500547,U1057,2026-02-09 23:42:00,product_view
EV-503549,U1323,2026-02-09 23:42:00,checkout_start
EV-503550,U1323,2026-02-09 23:43:00,payment_success
EV-506190,U1563,2026-02-09 23:43:00,payment_success
EV-500548,U1057,2026-02-09 23:45:00,product_view
EV-503853,U1343,2026-02-09 23:45:00,app_open
EV-503854,U1343,2026-02-09 23:49:00,product_view
EV-500549,U1057,2026-02-09 23:50:00,product_view
EV-503855,U1343,2026-02-09 23:53:00,product_view
EV-500550,U1057,2026-02-09 23:54:00,add_to_cart
EV-503856,U1343,2026-02-09 23:57:00,add_to_cart
EV-500551,U1057,2026-02-09 23:58:00,checkout_start
EV-503857,U1343,2026-02-09 23:59:00,checkout_start
EV-500552,U1057,2026-02-10 00:00:00,payment_success
EV-503858,U1343,2026-02-10 00:00:00,payment_success
EV-508026,U1827,2026-02-10 05:21:00,app_open
EV-508027,U1827,2026-02-10 05:24:00,product_view
EV-508028,U1827,2026-02-10 05:28:00,add_to_cart
EV-508087,U1592,2026-02-10 06:09:00,app_open
EV-508088,U1592,2026-02-10 06:12:00,product_view
EV-508089,U1592,2026-02-10 06:16:00,add_to_cart
EV-508508,U2264,2026-02-10 09:47:00,app_open
EV-508509,U2264,2026-02-10 09:50:00,product_view
EV-508510,U2264,2026-02-10 09:54:00,add_to_cart
EV-507608,U2050,2026-02-10 12:54:00,app_open
EV-507609,U2050,2026-02-10 12:57:00,product_view
EV-507071,U1368,2026-02-10 20:23:00,app_open
EV-507072,U1368,2026-02-10 20:26:00,product_view
EV-507073,U1368,2026-02-10 20:30:00,add_to_cart
EV-507316,U1023,2026-02-10 22:10:00,app_open
EV-507317,U1023,2026-02-10 22:13:00,product_view
EV-507318,U1023,2026-02-10 22:17:00,add_to_cart
EV-503793,U1339,2026-02-10 23:16:00,app_open
EV-503150,U1282,2026-02-10 23:17:00,app_open
EV-503794,U1339,2026-02-10 23:18:00,product_view
EV-501094,U1100,2026-02-10 23:19:00,app_open
EV-502707,U1246,2026-02-10 23:21:00,app_open
EV-503795,U1339,2026-02-10 23:21:00,add_to_cart
EV-503151,U1282,2026-02-10 23:22:00,product_view
EV-506623,U1604,2026-02-10 23:23:00,app_open
EV-501095,U1100,2026-02-10 23:24:00,product_view
EV-502708,U1246,2026-02-10 23:24:00,product_view
EV-503152,U1282,2026-02-10 23:24:00,add_to_cart
EV-503796,U1339,2026-02-10 23:25:00,checkout_start
EV-503153,U1282,2026-02-10 23:27:00,checkout_start
EV-503797,U1339,2026-02-10 23:27:00,payment_success
EV-500846,U1082,2026-02-10 23:28:00,app_open
EV-501096,U1100,2026-02-10 23:28:00,product_view
EV-503154,U1282,2026-02-10 23:28:00,payment_success
EV-506624,U1604,2026-02-10 23:28:00,product_view
EV-502709,U1246,2026-02-10 23:29:00,product_view
EV-501097,U1100,2026-02-10 23:30:00,product_view
EV-506625,U1604,2026-02-10 23:30:00,add_to_cart
EV-502710,U1246,2026-02-10 23:31:00,product_view
EV-500847,U1082,2026-02-10 23:32:00,product_view
EV-501098,U1100,2026-02-10 23:32:00,add_to_cart
EV-503262,U1288,2026-02-10 23:32:00,app_open
EV-505009,U1434,2026-02-10 23:32:00,app_open
EV-506626,U1604,2026-02-10 23:32:00,checkout_start
EV-500848,U1082,2026-02-10 23:34:00,add_to_cart
EV-503263,U1288,2026-02-10 23:34:00,product_view
EV-502711,U1246,2026-02-10 23:35:00,add_to_cart
EV-505010,U1434,2026-02-10 23:35:00,product_view
EV-500849,U1082,2026-02-10 23:36:00,checkout_start
EV-501099,U1100,2026-02-10 23:36:00,checkout_start
EV-503264,U1288,2026-02-10 23:36:00,add_to_cart
EV-500850,U1082,2026-02-10 23:37:00,payment_success
EV-501100,U1100,2026-02-10 23:37:00,payment_success
EV-502712,U1246,2026-02-10 23:37:00,checkout_start
EV-505011,U1434,2026-02-10 23:37:00,add_to_cart
EV-502713,U1246,2026-02-10 23:39:00,payment_success
EV-503265,U1288,2026-02-10 23:39:00,checkout_start
EV-503266,U1288,2026-02-10 23:40:00,payment_success
EV-505012,U1434,2026-02-10 23:40:00,checkout_start
EV-508268,U2351,2026-02-11 04:01:00,app_open
EV-508269,U2351,2026-02-11 04:04:00,product_view
EV-508929,U1411,2026-02-11 06:20:00,app_open
EV-508930,U1411,2026-02-11 06:23:00,product_view
EV-508931,U1411,2026-02-11 06:27:00,add_to_cart
EV-507212,U1500,2026-02-11 07:04:00,app_open
EV-507213,U1500,2026-02-11 07:07:00,product_view
EV-508542,U1299,2026-02-11 08:41:00,app_open
EV-508543,U1299,2026-02-11 08:44:00,product_view
EV-508544,U1299,2026-02-11 08:48:00,add_to_cart
EV-507674,U2431,2026-02-11 09:25:00,app_open
EV-507675,U2431,2026-02-11 09:28:00,product_view
EV-507676,U2431,2026-02-11 09:32:00,add_to_cart
EV-507293,U2343,2026-02-11 11:54:00,app_open
EV-507294,U2343,2026-02-11 11:57:00,product_view
EV-507884,U1282,2026-02-11 12:39:00,app_open
EV-507885,U1282,2026-02-11 12:42:00,product_view
EV-507886,U1282,2026-02-11 12:46:00,add_to_cart
EV-508059,U1858,2026-02-11 15:32:00,app_open
EV-508060,U1858,2026-02-11 15:35:00,product_view
EV-508061,U1858,2026-02-11 15:39:00,add_to_cart
EV-508369,U1437,2026-02-11 15:45:00,app_open
EV-508370,U1437,2026-02-11 15:48:00,product_view
EV-508371,U1437,2026-02-11 15:52:00,add_to_cart
EV-508223,U1732,2026-02-11 18:03:00,app_open
EV-508224,U1732,2026-02-11 18:06:00,product_view
EV-504456,U1387,2026-02-11 23:16:00,app_open
EV-504457,U1387,2026-02-11 23:20:00,product_view
EV-503830,U1342,2026-02-11 23:21:00,app_open
EV-505063,U1439,2026-02-11 23:22:00,app_open
EV-504458,U1387,2026-02-11 23:23:00,product_view
EV-501318,U1122,2026-02-11 23:26:00,app_open
EV-503831,U1342,2026-02-11 23:26:00,product_view
EV-504459,U1387,2026-02-11 23:26:00,product_view
EV-505064,U1439,2026-02-11 23:26:00,product_view
EV-507028,U1625,2026-02-11 23:26:00,app_open
EV-501319,U1122,2026-02-11 23:29:00,product_view
EV-507029,U1625,2026-02-11 23:29:00,product_view
EV-503832,U1342,2026-02-11 23:30:00,product_view
EV-504460,U1387,2026-02-11 23:30:00,add_to_cart
EV-505065,U1439,2026-02-11 23:30:00,product_view
EV-501320,U1122,2026-02-11 23:31:00,product_view
EV-504461,U1387,2026-02-11 23:32:00,checkout_start
EV-507030,U1625,2026-02-11 23:32:00,add_to_cart
EV-503833,U1342,2026-02-11 23:33:00,add_to_cart
EV-505066,U1439,2026-02-11 23:33:00,product_view
EV-504462,U1387,2026-02-11 23:34:00,payment_success
EV-500573,U1058,2026-02-11 23:35:00,app_open
EV-503834,U1342,2026-02-11 23:35:00,checkout_start
EV-505067,U1439,2026-02-11 23:35:00,add_to_cart
EV-501321,U1122,2026-02-11 23:36:00,product_view
EV-506827,U1616,2026-02-11 23:36:00,app_open
EV-507031,U1625,2026-02-11 23:36:00,checkout_start
EV-503835,U1342,2026-02-11 23:37:00,payment_success
EV-505068,U1439,2026-02-11 23:37:00,checkout_start
EV-507032,U1625,2026-02-11 23:37:00,payment_success
EV-504533,U1394,2026-02-11 23:38:00,app_open
EV-505069,U1439,2026-02-11 23:38:00,payment_success
EV-500574,U1058,2026-02-11 23:39:00,product_view
EV-506828,U1616,2026-02-11 23:39:00,product_view
EV-501322,U1122,2026-02-11 23:40:00,add_to_cart
EV-504534,U1394,2026-02-11 23:41:00,product_view
EV-500575,U1058,2026-02-11 23:43:00,add_to_cart
EV-501323,U1122,2026-02-11 23:44:00,checkout_start
EV-506829,U1616,2026-02-11 23:44:00,product_view
EV-503454,U1316,2026-02-11 23:45:00,app_open
EV-500576,U1058,2026-02-11 23:46:00,checkout_start
EV-501324,U1122,2026-02-11 23:46:00,payment_success
EV-504535,U1394,2026-02-11 23:46:00,product_view
EV-506830,U1616,2026-02-11 23:46:00,product_view
EV-500577,U1058,2026-02-11 23:48:00,payment_success
EV-503455,U1316,2026-02-11 23:48:00,product_view
EV-506831,U1616,2026-02-11 23:50:00,add_to_cart
EV-504536,U1394,2026-02-11 23:51:00,product_view
EV-503456,U1316,2026-02-11 23:52:00,product_view
EV-504537,U1394,2026-02-11 23:54:00,add_to_cart
EV-506832,U1616,2026-02-11 23:54:00,checkout_start
EV-503457,U1316,2026-02-11 23:55:00,add_to_cart
EV-506833,U1616,2026-02-11 23:56:00,payment_success
EV-504538,U1394,2026-02-11 23:57:00,checkout_start
EV-503458,U1316,2026-02-11 23:58:00,checkout_start
EV-504539,U1394,2026-02-11 23:59:00,payment_success
EV-503459,U1316,2026-02-12 00:00:00,payment_success
EV-507626,U2388,2026-02-12 00:23:00,app_open
EV-507627,U2388,2026-02-12 00:26:00,product_view
EV-508819,U1210,2026-02-12 08:57:00,app_open
EV-508820,U1210,2026-02-12 09:00:00,product_view
EV-508216,U1028,2026-02-12 11:24:00,app_open
EV-508217,U1028,2026-02-12 11:27:00,product_view
EV-508168,U2233,2026-02-12 15:44:00,app_open
EV-508169,U2233,2026-02-12 15:47:00,product_view
EV-508476,U1288,2026-02-12 21:33:00,app_open
EV-508477,U1288,2026-02-12 21:36:00,product_view
EV-507271,U1721,2026-02-12 22:32:00,app_open
EV-507272,U1721,2026-02-12 22:35:00,product_view
EV-507273,U1721,2026-02-12 22:39:00,add_to_cart
EV-501469,U1133,2026-02-12 23:31:00,app_open
EV-504800,U1417,2026-02-12 23:33:00,app_open
EV-501470,U1133,2026-02-12 23:34:00,product_view
EV-504063,U1362,2026-02-12 23:37:00,app_open
EV-504801,U1417,2026-02-12 23:38:00,product_view
EV-501471,U1133,2026-02-12 23:39:00,product_view
EV-504064,U1362,2026-02-12 23:40:00,product_view
EV-502536,U1223,2026-02-12 23:41:00,app_open
EV-502960,U1268,2026-02-12 23:41:00,app_open
EV-504802,U1417,2026-02-12 23:42:00,product_view
EV-506706,U1606,2026-02-12 23:42:00,app_open
EV-501472,U1133,2026-02-12 23:43:00,add_to_cart
EV-502537,U1223,2026-02-12 23:44:00,product_view
EV-504065,U1362,2026-02-12 23:44:00,product_view
EV-504803,U1417,2026-02-12 23:44:00,add_to_cart
EV-501473,U1133,2026-02-12 23:45:00,checkout_start
EV-502961,U1268,2026-02-12 23:45:00,product_view
EV-503810,U1341,2026-02-12 23:45:00,app_open
EV-504066,U1362,2026-02-12 23:46:00,add_to_cart
EV-506707,U1606,2026-02-12 23:46:00,product_view
EV-500960,U1089,2026-02-12 23:47:00,app_open
EV-501474,U1133,2026-02-12 23:47:00,payment_success
EV-502962,U1268,2026-02-12 23:47:00,add_to_cart
EV-503811,U1341,2026-02-12 23:47:00,product_view
EV-502538,U1223,2026-02-12 23:48:00,add_to_cart
EV-504067,U1362,2026-02-12 23:48:00,checkout_start
EV-504804,U1417,2026-02-12 23:48:00,checkout_start
EV-503812,U1341,2026-02-12 23:49:00,product_view
EV-504936,U1428,2026-02-12 23:49:00,app_open
EV-500961,U1089,2026-02-12 23:50:00,product_view
EV-501195,U1106,2026-02-12 23:50:00,app_open
EV-502539,U1223,2026-02-12 23:50:00,checkout_start
EV-504068,U1362,2026-02-12 23:50:00,payment_success
EV-504805,U1417,2026-02-12 23:50:00,payment_success
EV-506708,U1606,2026-02-12 23:50:00,product_view
EV-502540,U1223,2026-02-12 23:51:00,payment_success
EV-502963,U1268,2026-02-12 23:51:00,checkout_start
EV-503813,U1341,2026-02-12 23:51:00,product_view
EV-502964,U1268,2026-02-12 23:52:00,payment_success
EV-501196,U1106,2026-02-12 23:53:00,product_view
EV-503814,U1341,2026-02-12 23:53:00,add_to_cart
EV-504937,U1428,2026-02-12 23:54:00,product_view
EV-500962,U1089,2026-02-12 23:55:00,product_view
EV-506709,U1606,2026-02-12 23:55:00,product_view
EV-501197,U1106,2026-02-12 23:56:00,product_view
EV-500963,U1089,2026-02-12 23:57:00,add_to_cart
EV-503815,U1341,2026-02-12 23:57:00,checkout_start
EV-504938,U1428,2026-02-12 23:57:00,add_to_cart
EV-503816,U1341,2026-02-12 23:59:00,payment_success
EV-506710,U1606,2026-02-12 23:59:00,add_to_cart
EV-501198,U1106,2026-02-13 00:00:00,add_to_cart
EV-504939,U1428,2026-02-13 00:00:00,checkout_start
EV-500964,U1089,2026-02-13 00:01:00,checkout_start
EV-504940,U1428,2026-02-13 00:01:00,payment_success
EV-501199,U1106,2026-02-13 00:02:00,checkout_start
EV-506711,U1606,2026-02-13 00:02:00,checkout_start
EV-500965,U1089,2026-02-13 00:03:00,payment_success
EV-506712,U1606,2026-02-13 00:03:00,payment_success
EV-501200,U1106,2026-02-13 00:04:00,payment_success
EV-507855,U2095,2026-02-13 04:12:00,app_open
EV-507856,U2095,2026-02-13 04:15:00,product_view
EV-508706,U1682,2026-02-13 05:17:00,app_open
EV-508707,U1682,2026-02-13 05:20:00,product_view
EV-508131,U2021,2026-02-13 08:18:00,app_open
EV-508132,U2021,2026-02-13 08:21:00,product_view
EV-507454,U1950,2026-02-13 10:02:00,app_open
EV-507455,U1950,2026-02-13 10:05:00,product_view
EV-507456,U1950,2026-02-13 10:09:00,add_to_cart
EV-507382,U2304,2026-02-13 11:26:00,app_open
EV-507383,U2304,2026-02-13 11:29:00,product_view
EV-508584,U1328,2026-02-13 11:41:00,app_open
EV-508585,U1328,2026-02-13 11:44:00,product_view
EV-508586,U1328,2026-02-13 11:48:00,add_to_cart
EV-508164,U1856,2026-02-13 14:20:00,app_open
EV-508165,U1856,2026-02-13 14:23:00,product_view
EV-507663,U2097,2026-02-13 16:57:00,app_open
EV-507664,U2097,2026-02-13 17:00:00,product_view
EV-507218,U1986,2026-02-13 18:11:00,app_open
EV-507219,U1986,2026-02-13 18:14:00,product_view
EV-508379,U2456,2026-02-13 19:42:00,app_open
EV-508380,U2456,2026-02-13 19:45:00,product_view
EV-508381,U2456,2026-02-13 19:49:00,add_to_cart
EV-500883,U1084,2026-02-13 23:21:00,app_open
EV-500884,U1084,2026-02-13 23:24:00,product_view
EV-500885,U1084,2026-02-13 23:26:00,add_to_cart
EV-500886,U1084,2026-02-13 23:28:00,checkout_start
EV-500887,U1084,2026-02-13 23:29:00,payment_success
EV-506191,U1563,2026-02-13 23:29:00,app_open
EV-506192,U1563,2026-02-13 23:33:00,product_view
EV-506193,U1563,2026-02-13 23:38:00,product_view
EV-502740,U1250,2026-02-13 23:39:00,app_open
EV-502741,U1250,2026-02-13 23:41:00,product_view
EV-506194,U1563,2026-02-13 23:42:00,add_to_cart
EV-502742,U1250,2026-02-13 23:45:00,product_view
EV-506195,U1563,2026-02-13 23:46:00,checkout_start
EV-506196,U1563,2026-02-13 23:48:00,payment_success
EV-502743,U1250,2026-02-13 23:50:00,product_view
EV-502744,U1250,2026-02-13 23:54:00,add_to_cart
EV-502745,U1250,2026-02-13 23:58:00,checkout_start
EV-502746,U1250,2026-02-14 00:00:00,payment_success
EV-508487,U1120,2026-02-14 00:33:00,app_open
EV-508488,U1120,2026-02-14 00:36:00,product_view
EV-508775,U1103,2026-02-14 00:59:00,app_open
EV-508776,U1103,2026-02-14 01:02:00,product_view
EV-507158,U1842,2026-02-14 12:02:00,app_open
EV-507159,U1842,2026-02-14 12:05:00,product_view
EV-505772,U1525,2026-02-14 23:21:00,app_open
EV-505773,U1525,2026-02-14 23:24:00,product_view
EV-505774,U1525,2026-02-14 23:27:00,product_view
EV-505775,U1525,2026-02-14 23:29:00,product_view
EV-500593,U1059,2026-02-14 23:32:00,app_open
EV-505776,U1525,2026-02-14 23:32:00,add_to_cart
EV-500594,U1059,2026-02-14 23:34:00,product_view
EV-505777,U1525,2026-02-14 23:34:00,checkout_start
EV-500612,U1064,2026-02-14 23:35:00,app_open
EV-505778,U1525,2026-02-14 23:36:00,payment_success
EV-505971,U1545,2026-02-14 23:36:00,app_open
EV-506409,U1582,2026-02-14 23:36:00,app_open
EV-500595,U1059,2026-02-14 23:37:00,product_view
EV-505972,U1545,2026-02-14 23:38:00,product_view
EV-500613,U1064,2026-02-14 23:39:00,product_view
EV-506410,U1582,2026-02-14 23:39:00,product_view
EV-500596,U1059,2026-02-14 23:40:00,product_view
EV-505973,U1545,2026-02-14 23:40:00,product_view
EV-500614,U1064,2026-02-14 23:41:00,add_to_cart
EV-502569,U1227,2026-02-14 23:41:00,app_open
EV-500597,U1059,2026-02-14 23:42:00,add_to_cart
EV-506411,U1582,2026-02-14 23:42:00,product_view
EV-500615,U1064,2026-02-14 23:43:00,checkout_start
EV-500616,U1064,2026-02-14 23:44:00,payment_success
EV-505974,U1545,2026-02-14 23:44:00,add_to_cart
EV-500888,U1084,2026-02-14 23:45:00,app_open
EV-506412,U1582,2026-02-14 23:45:00,product_view
EV-500598,U1059,2026-02-14 23:46:00,checkout_start
EV-502570,U1227,2026-02-14 23:46:00,product_view
EV-505975,U1545,2026-02-14 23:47:00,checkout_start
EV-500599,U1059,2026-02-14 23:48:00,payment_success
EV-505976,U1545,2026-02-14 23:48:00,payment_success
EV-506413,U1582,2026-02-14 23:48:00,add_to_cart
EV-500889,U1084,2026-02-14 23:49:00,product_view
EV-506414,U1582,2026-02-14 23:50:00,checkout_start
EV-502571,U1227,2026-02-14 23:51:00,product_view
EV-506415,U1582,2026-02-14 23:51:00,payment_success
EV-500890,U1084,2026-02-14 23:52:00,product_view
EV-502572,U1227,2026-02-14 23:53:00,product_view
EV-500891,U1084,2026-02-14 23:55:00,add_to_cart
EV-502573,U1227,2026-02-14 23:56:00,add_to_cart
EV-500892,U1084,2026-02-14 23:59:00,checkout_start
EV-502574,U1227,2026-02-15 00:00:00,checkout_start
EV-507409,U1759,2026-02-15 00:00:00,app_open
EV-502575,U1227,2026-02-15 00:02:00,payment_success
EV-507410,U1759,2026-02-15 00:03:00,product_view
EV-507413,U2469,2026-02-15 05:03:00,app_open
EV-507414,U2469,2026-02-15 05:06:00,product_view
EV-508628,U1546,2026-02-15 05:26:00,app_open
EV-508629,U1546,2026-02-15 05:29:00,product_view
EV-508630,U1546,2026-02-15 05:33:00,add_to_cart
EV-508676,U2410,2026-02-15 08:26:00,app_open
EV-508677,U2410,2026-02-15 08:29:00,product_view
EV-508678,U2410,2026-02-15 08:33:00,add_to_cart
EV-507520,U1714,2026-02-15 11:19:00,app_open
EV-507521,U1714,2026-02-15 11:22:00,product_view
EV-507522,U1714,2026-02-15 11:26:00,add_to_cart
EV-507099,U1882,2026-02-15 13:05:00,app_open
EV-507100,U1882,2026-02-15 13:08:00,product_view
EV-507103,U1503,2026-02-15 19:27:00,app_open
EV-507104,U1503,2026-02-15 19:30:00,product_view
EV-507105,U1503,2026-02-15 19:34:00,add_to_cart
EV-505070,U1439,2026-02-15 23:17:00,app_open
EV-501867,U1171,2026-02-15 23:18:00,app_open
EV-501868,U1171,2026-02-15 23:21:00,product_view
EV-505071,U1439,2026-02-15 23:21:00,product_view
EV-505072,U1439,2026-02-15 23:23:00,product_view
EV-501869,U1171,2026-02-15 23:25:00,product_view
